flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st15_2_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st15_2_no_2.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,15,1024,interconnected,0.6660,0.6679,0.0019,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st15_2_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st15_2_no_3.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,15,1024,interconnected,0.6627,0.6664,0.0038,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_no_0.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,20,1024,interconnected,0.6484,0.6750,0.0266,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_no_1.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,20,1024,interconnected,0.6648,0.6735,0.0087,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_no_2.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,20,1024,interconnected,0.6611,0.6646,0.0034,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st20_2_no_3.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,20,1024,interconnected,0.6543,0.6714,0.0171,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_no_0.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,25,1024,interconnected,0.6472,0.6679,0.0207,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_no_1.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,25,1024,interconnected,0.6688,0.6790,0.0101,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_no_2.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,25,1024,interconnected,0.6637,0.6641,0.0003,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p2_cfg6_st25_2_no_3.png,iconic:1.0;vintage:1.0,2,"interconnected hexagons forming beehive motif, bright yellow gradient",dpmpp_2m_sde,karras,100,25,1024,interconnected,0.6645,0.6612,-0.0033,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6577,0.6665,0.0088,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6474,0.6832,0.0359,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6518,0.6647,0.0129,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st15_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6316,0.6581,0.0265,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6473,0.6625,0.0152,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6212,0.6733,0.0521,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6492,0.6600,0.0108,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st20_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6373,0.6578,0.0204,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6587,0.6630,0.0043,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6350,0.6692,0.0342,,Ratreatois Y @Fficagtkorkesem,,-1.8750,,1,0
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6410,0.6559,0.0149,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg4_st25_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6400,0.6562,0.0162,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6566,0.6501,-0.0064,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6369,0.6756,0.0388,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6442,0.6620,0.0178,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st15_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6333,0.6568,0.0235,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6463,0.6635,0.0171,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6464,0.6752,0.0288,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6483,0.6523,0.0040,,dbsiyesionetiny Gtraglucoon,,-1.7500,,1,0
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st20_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6433,0.6609,0.0176,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6602,0.6702,0.0099,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6433,0.6806,0.0373,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6484,0.6587,0.0103,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg5_st25_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6333,0.6681,0.0348,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6582,0.6596,0.0014,,"un

ceélenoticakaomn",,-1.0000,,1,0
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6479,0.6715,0.0236,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6529,0.6595,0.0066,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st15_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,15,1024,stylized,0.6456,0.6475,0.0019,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6456,0.6802,0.0347,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6469,0.6820,0.0351,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6678,0.6598,-0.0080,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st20_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,20,1024,stylized,0.6413,0.6560,0.0147,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_no_0.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6697,0.6689,-0.0008,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_no_1.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6466,0.6772,0.0306,,obcetenigiariotss¥ @imerdenscon,,-2.2500,,1,0
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_no_2.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6550,0.6528,-0.0022,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p3_cfg6_st25_3_no_3.png,iconic:1.0;vintage:1.0,3,"stylized mountain peak with sunrise arc backdrop, orange to red tones",dpmpp_2m_sde,karras,100,25,1024,stylized,0.6298,0.6694,0.0395,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_no_0.png,iconic:1.0;vintage:1.0,4,"abstract swift bird composed of three flowing curves, deep teal",dpmpp_2m_sde,karras,100,15,1024,abstract,0.6209,0.6389,0.0180,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_no_1.png,iconic:1.0;vintage:1.0,4,"abstract swift bird composed of three flowing curves, deep teal",dpmpp_2m_sde,karras,100,15,1024,abstract,0.6402,0.6244,-0.0158,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p4_cfg4_st15_4_no_2.png,iconic:1.0;vintage:1.0,4,"abstract swift bird composed of three flowing curves, deep teal",dpmpp_2m_sde,karras,100,15,1024,abstract,0.6164,0.6423,0.0259,,,,,,1,1
