flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6169,0.6036,-0.0133,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6192,0.6005,-0.0187,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6168,0.6175,0.0006,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6165,0.6118,-0.0047,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6188,0.5973,-0.0215,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6175,0.6059,-0.0116,fea oraauion,,-0.8000,,,0,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st25_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6139,0.6069,-0.0069,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6108,0.6374,0.0266,,eesee% 002 «,,-0.6667,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6318,0.6289,-0.0029,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6200,0.6321,0.0121,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st15_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6161,0.6388,0.0227,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6020,0.6387,0.0366,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6226,0.6348,0.0122,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6248,0.6332,0.0084,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st20_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6151,0.6400,0.0249,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6152,0.6329,0.0178,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6204,0.6392,0.0188,,°° 0,,0.0000,,1,0
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6305,0.6259,-0.0046,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg4_st25_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6027,0.6305,0.0278,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6118,0.6383,0.0265,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6273,0.6350,0.0076,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6286,0.6270,-0.0016,"OK
°
°
°",,0.0000,,,0,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st15_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6193,0.6410,0.0217,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6074,0.6412,0.0337,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6299,0.6305,0.0006,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6238,0.6306,0.0068,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st20_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6095,0.6459,0.0364,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6206,0.6386,0.0180,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6238,0.6420,0.0182,"KV oto

OK",,-0.1667,,,0,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6178,0.6339,0.0162,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg5_st25_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6124,0.6226,0.0101,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6045,0.6388,0.0343,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6295,0.6327,0.0032,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6271,0.6283,0.0012,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st15_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,15,1024,RADIUS,0.6187,0.6381,0.0194,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6061,0.6403,0.0342,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6289,0.6362,0.0073,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6279,0.6274,-0.0004,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st20_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,20,1024,RADIUS,0.6200,0.6404,0.0205,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_no_0.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.5957,0.6347,0.0390,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_no_1.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6262,0.6375,0.0114,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_no_2.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6323,0.6267,-0.0055,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p27_cfg6_st25_27_no_3.png,wordmark:1.0;minimalistic:1.0,27,"text RADIUS halftone dotted fill, pop art influence",dpmpp_2m_sde,karras,100,25,1024,RADIUS,0.6128,0.6363,0.0234,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_no_0.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,15,1024,SPARK,0.6052,0.6179,0.0127,,S~Marrk,,0.4000,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_no_1.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,15,1024,SPARK,0.6302,0.6489,0.0187,,TEXT SPARK,,0.2000,,1,0
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_no_2.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,15,1024,SPARK,0.6002,0.6023,0.0021,,S6an ck,,0.4000,,1,0
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st15_28_no_3.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,15,1024,SPARK,0.6189,0.6314,0.0125,,spank,,0.8000,,1,0
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st20_28_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st20_28_no_0.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,20,1024,SPARK,0.5903,0.6217,0.0313,,SPARK,,1.0000,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st20_28_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p28_cfg4_st20_28_no_1.png,wordmark:1.0;minimalistic:1.0,28,"text SPARK minimal underline accent, dark charcoal letters",dpmpp_2m_sde,karras,100,20,1024,SPARK,0.5813,0.6319,0.0506,,SPARK,,1.0000,,1,0
